symbol,company,sector,industry,date,close,change_pct,volume,value_traded,final_score,final_decision,buy_probability,sell_probability,confidence_v3,smart_money_score,accumulation_score,institutional_signal,trade_validation_score,trade_validation_status,trade_action,entry_timing_score,entry_timing_action,suggested_entry_price,risk_management_score,risk_permission,risk_status,risk_action,risk_reward_t1,entry_low,entry_high,stop_loss,target_1,target_2,portfolio_selected,portfolio_rank,portfolio_investment,portfolio_quantity,portfolio_position_status,lifecycle_status,trade_id,actual_entry_price,actual_quantity,open_quantity,remaining_quantity,average_cost,current_stop_loss,highest_price_since_entry,lowest_price_since_entry,realized_profit_loss,unrealized_profit_loss,unrealized_profit_loss_pct,holding_days_numeric,partial_profit_booked,exit_action,exit_reason,exit_risk_level,exit_suggested_action,exit_current_price,exit_entry_price,exit_profit_loss_pct,exit_original_stop_loss,exit_suggested_stop_loss,exit_trailing_stop,exit_profit_lock_pct,exit_target_status,exit_confidence,exit_engine_version,decision_reason
LUCK,LUCKY CEMENT,CEMENT,UNKNOWN,13JUL2026,459.46,-1.946305860258655,1271920,584396363.1999999,0.0,AVOID,16.42,83.58,18.87,37,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,452.57,464.05,436.49,496.22,523.78,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
IBFL,IBRAHIM FIBRES,TEXTILE,FIBRES / TEXTILE,13JUL2026,342.82,0.31896526497526556,2168,743233.76,0.0,AVOID,23.72,76.28,18.86,58,65,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,337.68,346.25,325.68,370.25,390.81,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
SPWL,SAIF POWER LTD,POWER,UNKNOWN,13JUL2026,9.73,-1.4184397163120446,267440,2602191.2,0.0,AVOID,20.26,79.74,18.86,50,50,NEUTRAL,4,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.15,9.58,9.83,9.24,10.51,11.09,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
GRYL,GRAYS LEASING,LEASING,LEASING,13JUL2026,21.49,0.6086142322097332,15800,339542.0,0.0,AVOID,23.22,76.78,18.85,50,55,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.18,21.17,21.7,20.42,23.21,24.5,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
EPCLPS,ENGRO POLY (PR),CHEMICAL,POLYMER / PREFERENCE SHARE,13JUL2026,12.2,0.0,33033,403002.6,0.0,AVOID,23.15,76.85,18.85,51,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.18,12.02,12.32,11.59,13.18,13.91,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
NAGC,NAGINA COTTON,TEXTILE,COTTON / TEXTILE,13JUL2026,81.95,2.6299311208516074,1153,94488.35,0.0,AVOID,23.23,76.77,18.83,56,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,80.72,82.77,77.85,88.51,93.42,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
MFFL,MITHCHELLSFRUIT,FOOD,FRUIT PRODUCTS,13JUL2026,178.04,0.9182632354608348,5987,1065925.48,0.0,AVOID,20.12,79.88,18.83,43,50,NEUTRAL,1,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,175.37,179.82,169.14,192.28,202.97,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
WAHN,WAH-NOBLE,CHEMICAL,EXPLOSIVES / CHEMICALS,13JUL2026,300.01,-2.2768729641693843,5145,1543551.45,0.0,AVOID,19.73,80.27,18.81,43,50,NEUTRAL,1,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,295.51,303.01,285.01,324.01,342.01,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market
SUTM,SUNRAYS TEXTILE,TEXTILE,TEXTILE MILLS,13JUL2026,117.43,1.6797991168066604,11680,1371582.4000000001,0.0,AVOID,20.32,79.68,18.8,43,50,NEUTRAL,1,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,115.67,118.6,111.56,126.82,133.87,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
OLPM,OLP MODARABA,MODARABA,MODARABA,13JUL2026,24.88,-3.640588690937263,22846,568408.48,0.0,AVOID,22.6,77.4,18.78,51,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,24.51,25.13,23.64,26.87,28.36,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market
KOHTM,KOHAT TEXTILE,TEXTILE,TEXTILE MILLS,13JUL2026,146.56,-3.8257103484480504,146423,21459754.88,0.0,AVOID,18.36,81.64,18.78,36,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,144.36,148.03,139.23,158.28,167.08,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector | Very high volatility
POWERPS,POWER CEM (PR),CEMENT,CEMENT / PREFERENCE SHARE,13JUL2026,29.29,0.0,100,2929.0,0.0,AVOID,23.38,76.62,18.77,64,60,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,28.85,29.58,27.83,31.63,33.39,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
HUBC,HUB POWER CO.,POWER,UNKNOWN,13JUL2026,222.78,-1.8806430301695705,2457720,547530861.6,0.0,AVOID,16.22,83.78,18.77,43,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,219.44,225.01,211.64,240.6,253.97,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
RUPL,RUPALI POLYESTER,TEXTILE,POLYESTER / TEXTILE,13JUL2026,31.78,1.3069811922218684,1057,33591.46,0.0,AVOID,22.82,77.18,18.75,50,55,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,31.3,32.1,30.19,34.32,36.23,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
PIL,PICIC INS.LTD.,INSURANCE,GENERAL INSURANCE,13JUL2026,5.65,-1.3961605584642245,133016,751540.4,0.0,AVOID,22.78,77.22,18.74,51,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.15,5.57,5.71,5.37,6.1,6.44,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector | High volatility
AGHA,AGHA STEEL IND.,STEEL,UNKNOWN,13JUL2026,8.0,0.0,3861085,30888680.0,0.0,AVOID,17.89,82.11,18.73,42,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,7.88,8.08,7.6,8.64,9.12,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
TGL,TARIQ GLASS IND,GLASS & CERAMICS,GLASS MANUFACTURING,13JUL2026,193.94,-4.032856648028109,444115,86131663.1,0.0,AVOID,16.42,83.58,18.72,30,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,191.03,195.88,184.24,209.46,221.09,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market
HINO,HINOPAK MOTOR,AUTOMOBILE,COMMERCIAL VEHICLES,13JUL2026,433.3,-0.6352191161969367,9455,4096851.5,0.0,AVOID,20.25,79.75,18.71,45,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,426.8,437.63,411.63,467.96,493.96,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
PIBTL,PAK INT.BULK,TRANSPORT,UNKNOWN,13JUL2026,17.59,-2.114635503617134,7423340,130576550.6,0.0,AVOID,15.48,84.52,18.71,35,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,17.33,17.77,16.71,19.0,20.05,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
BPL,BURSHANE LPG,OIL & GAS,LPG MARKETING,13JUL2026,57.4,-0.39909769217422164,123518,7089933.2,0.0,AVOID,18.73,81.27,18.7,39,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,56.54,57.97,54.53,61.99,65.44,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
FCCL,FAUJI CEMENT,CEMENT,UNKNOWN,13JUL2026,54.22,-2.9706513958482526,4541931,246263498.82,0.0,AVOID,15.17,84.83,18.7,35,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,53.41,54.76,51.51,58.56,61.81,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
FSWL,FATEH SPORTS,TEXTILE,SPORTS TEXTILE,13JUL2026,206.2,-9.999563528436132,13183,2718334.5999999996,0.0,AVOID,19.08,80.92,18.68,43,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,203.11,208.26,195.89,222.7,235.07,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector | High volatility
AGP,AGP LIMITED,PHARMA,UNKNOWN,13JUL2026,205.44,-2.727272727272723,172887,35517905.28,0.0,AVOID,16.03,83.97,18.68,36,40,NEUTRAL,4,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,202.36,207.49,195.17,221.88,234.2,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
AHTM,AHMED HASSAN,TEXTILE,TEXTILE MILLS,13JUL2026,95.08,0.0,231,21963.48,0.0,AVOID,21.9,78.1,18.67,51,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,93.65,96.03,90.33,102.69,108.39,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector | High volatility
STML,SHAMS TEXTILE,TEXTILE,TEXTILE MILLS,13JUL2026,47.42,0.0,23,1090.66,0.0,AVOID,21.88,78.12,18.66,51,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,46.71,47.89,45.05,51.21,54.06,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak market | Weak sector
ASTL,AMRELI STEELS,STEEL,UNKNOWN,13JUL2026,16.7,-1.7647058823529453,1090093,18204553.099999998,0.0,AVOID,18.72,81.28,18.66,43,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.16,16.45,16.87,15.86,18.04,19.04,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
FML,FEROZE 1888,TEXTILE,TOWEL / TEXTILE,13JUL2026,60.87,-3.442258883248734,51703,3147161.61,0.0,AVOID,19.05,80.95,18.64,38,50,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,59.96,61.48,57.83,65.74,69.39,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Strong trend | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
PPL,PAK PETROLEUM,OIL_GAS,UNKNOWN,13JUL2026,232.42,-1.7459310927922314,3092517,718762801.14,0.0,AVOID,15.24,84.76,18.63,43,40,NEUTRAL,0,REJECTED,AVOID,0,NO ENTRY,0.0,0,NO TRADE,REJECTED,AVOID,1.17,228.93,234.74,220.8,251.01,264.96,False,0,0.0,0,,NO POSITION,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,NO ACTION,No actual open position,NORMAL,NO ACTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NOT APPLICABLE,0.0,exit_intelligence_engine_v1_1_position_state_aware,Balanced multi-engine consensus | Warnings: Trade validation rejected | Validation status rejected | Entry timing rejected | Risk engine rejected | AI final decision restrictive | Institutional decision restrictive | Weak trade validation | Entry engine restrictive | Risk engine says no trade | Weak risk/reward | Weak smart money | Weak market | Weak sector
